,address,comment,id_res,id_user,latitude,longitude,name_res,rating,username,label
11034,"71 Chương Dương,Quận Ngũ Hành Sơn, Đà Nẵng","Quán cách quản lý và phục vụ quá tệ. Đặt món trước mà đến nơi đợi gần 40p mới mang món lên. Nhân viên còn hỏi ăn món j. Mình có nói đẵ đặt sẵn món lên món giúp mọi người tới đôg đủ rồi mà cứ chập lại tới hỏi ăn món j. Mình mà ko đưa ra menu đặt sẵn cho xem chắc ko biết có những món j để mang lên. Quá kém quá tệ, quá thất vọng. Quán nên điều chỉnh lại cách làm việc của nhân viên.",642916,foodee_8tmq3gcr,16.047302,108.23486,Đặc Sản Năm Rảnh - Đồng Giá 60K,3.2,Phương Đoàn,0
11044,"71 Chương Dương,Quận Ngũ Hành Sơn, Đà Nẵng",Đồ ăn quá tệ. Ko tươi cũng ko ngon,642916,ngan1991,16.047302,108.23486,Đặc Sản Năm Rảnh - Đồng Giá 60K,1.0,linh ngân,0
11045,"71 Chương Dương,Quận Ngũ Hành Sơn, Đà Nẵng","Mình gọi 3 món: Ghẹ hấp, hàu nướng mỡ hành và chip hấp. Ghẹ thì đem ra 1 con khá bự nhưng xốp, thịt không tươi, có mùi, thịt ghẹ thì bở như bột vậy. Hàu nướng mỡ hành và chip hấp thì ăn được nhưng không đậm đà, chip size siêu siêu nhỏ luôn. 
Lúc mình vào tầm 15 phút thì bạn nhân viên mang bánh tráng ra để trên bàn (mình ko order nhé). Vậy mà lúc ăn xong tầm 30 phút sau thì tính tiền, mình xin trả lại bánh tráng vì ko ăn thì ko được chấp nhận, vì đem ra là bánh dịu rồi (trong khi bánh tráng dừa dày thì đâu dễ dịu vậy). Dù 1 cái bánh tráng có 7k ko đang bao nhiêu nhưng mà thấy vô lý quá.
Thêm nữa là quán cực nhiều RUỒI luôn. Hình như quán có xịt thuốc, thấy ruồi cũng chết la liệt dưới đât, trên bàn, nhưng ruồi còn sống vẫn còn bu vào đồ ăn nhiều lắm. 
Nói chung là ko có lý do gì để quay lại nữa! 😤",642916,xuanthao94,16.047302,108.23486,Đặc Sản Năm Rảnh - Đồng Giá 60K,2.0,Xuân Thảo,0
11047,"71 Chương Dương,Quận Ngũ Hành Sơn, Đà Nẵng","Mình gọi món bò nhúng ớt, mình đi giờ sớm nên quán phục vụ khá nhanh, mang ra một dĩa bò xếp lớp lên một mớ rau đắng, nói thật mình diễn tả rau đắng như mua ở chợ sao về bê nguyên lên đĩa như vây, rau không được lặt sạch, rất bẩn,  và hình như chưa đc rửa, ổ qua thì được cắt bằng con dao rất bẩn, còn nguyên vết đen trên từng lát, nước bò thì cay xé. nồi lẩu thì nồng mùi hạt nêm. và đúng như dự đoán của mình, ăn xong mình bị tào tháo rượt. đồng giá 60k thì tạm ổn, nhưng góp ý chân thành là món ăn quá bẩn. và mình sẽ không bao h ghé quán nữa..",642916,Nhochun,16.047302,108.23486,Đặc Sản Năm Rảnh - Đồng Giá 60K,2.8,Nhochun,0
11061,"71 Chương Dương,Quận Ngũ Hành Sơn, Đà Nẵng","Quán chỉ được cái tên bắt chước 5 đảnh chứ đồ ăn thì quá tệ, quảng cáo 50k rồi chừ tăng 60k nhưng chất lượng thì quá tệ, đồ ko tươi, cũ, ốc xào xả ớt như đồ luộc thêm xả với màu vào rồi bưng ra, lạt lẽo, nên cứ quay về năm đảnh cho lành, chỉ bán được tức thời chứ khó dài lâu",642916,phindeli3k,16.047302,108.23486,Đặc Sản Năm Rảnh - Đồng Giá 60K,1.2,Phong Võ ngọc,0
11063,"71 Chương Dương,Quận Ngũ Hành Sơn, Đà Nẵng","Nghe tụi bạn nói có quán hải sản đồng giá mới, thấy giới thiệu cũng rẻ, nhìn hình thấy cũng ok nên quyết định ghé thử xem sao
Ấn tượng ban đầu: quán trông ok, cũng tương đối sạch, quán nhậu mà trang trí đẹp như quán cf
Nhưng sau đó, thất vọng toàn tập. Ngồi trời nóng sôi mà xin cái quạt cũng không có. Ngồi đợi đồ ăn tứa mồ hôi hột
Món ăn: món nào cũng quá dở. Ghẹ rang me mà làm ngọt sợt. Tôm sóc tỏi mà giống kiểu tôm luộc xong bỏ vô chảo xào sơ qua với tỏi, lẩu thì nhạt gì đâu. Nói chung không có chấm được món nào cả. Chắc không có chuyện ghé lại, mặc dù anh chủ cũng vui tính, cũng thấy cố gắng dzữ lắm vì quán mới mở nên lúng túng. Nhưng thiệt không vớt vát lại được",642916,unlock_heart281,16.047302,108.23486,Đặc Sản Năm Rảnh - Đồng Giá 60K,3.0,Huy Dang Cong,0
11064,"71 Chương Dương,Quận Ngũ Hành Sơn, Đà Nẵng","Nghe quảng cáo nhiều, đến 2 lần mới vào đc, hí hửng bao nhiêu thất vọng bấy nhiêu. Món ăn lên rất rất chậm, kêu 4 món tầm 30p lên 1 món, lên đc 2 món, 2 món sau đợi cũng tầm 30p, lâu quá mới hỏi thì ""dạ bếp chưa làm"" ừ thì cũng đợi tiếp, lát sau ""dạ hết rồi"" đơ... chưa kể tính tiền thì mỗi món 60k trong khi trên đây ghi 50k mà đồ ăn thì cũng ko như quảng cáo, thua xa. Đến 1 lần thử cho biết rồi thôi :)",642916,simcindoan_1992_dn,16.047302,108.23486,Đặc Sản Năm Rảnh - Đồng Giá 60K,3.0,Đoàn Thịnh,0
11065,"71 Chương Dương,Quận Ngũ Hành Sơn, Đà Nẵng","Mình k biết cảm nhận của các bạn sao nhưng hnay mình đến quán kêu tầm 3 món. Bắt đầu ngồi từ 17h30 đến 17:45 có 1 món lên, là món cua rang me thật sự rất lỏng lẻo, nhạt nhẽo. Các món sau cũng k khá khẩm hơn... ốc loe ngoe mấy con mà sốt thì k phải xả ớt vậy mà dám nói là ốc hương xào xả ớt thật kinh khủng cái món đó. Tôm tít xóc tỏi thì toàn mấy con nhỏ xiu và cứng ngắt, k biết ăn sao lun. Mỳ xào Hải sản thì toàn hành, ớt và vài ba con tôm, xào k gia vị và cũng k thấm. Thật sự quá tệ",642916,nguynththanhchu,16.047302,108.23486,Đặc Sản Năm Rảnh - Đồng Giá 60K,2.6,nguynththanhchu,0
11069,"71 Chương Dương,Quận Ngũ Hành Sơn, Đà Nẵng",Mình đi 2 người vào đợi hơn 1h mà chỉ oder dc món tôm rang me. Cứ 20p ra lại hết món. Quán vào đông nhưng nhìn các bàn khác có vẻ cũng thất vọng như mình. Nói chung do đọc review mà đến quán. Ko đến lần sau,642916,nguyenvankhanh200190,16.047302,108.23486,Đặc Sản Năm Rảnh - Đồng Giá 60K,2.6,khanh nguyenvan,0
11079,"164 Châu Thị Vĩnh Tế,Quận Ngũ Hành Sơn, Đà Nẵng","Title says it all. Ordered a pizza Torino confirmed the order and the delivery driver was already waiting for the food. I was told their had been a last minute price change and i would need to pay extra. After telling the staff that i had no cash at home to pay the extra money they cancelled my order after waiting 45-minutes, big waste of time and money.

After having also eaten there in person I would say there are much better pizza places in town. The food is average at best and not worth the price!",681846,foodee_wyrmyoex,16.048764,108.241019,Torino Restaurant & Bakery,1.0,Anderson Max,0
11080,"164 Châu Thị Vĩnh Tế,Quận Ngũ Hành Sơn, Đà Nẵng","We came in here on a date night and the service was one of the worst we have ever gotten. First when we came in they had us standing in the middle of the restaurant looking lost af while waiting for them to clear a table. Fine whatever. Then we were led upstairs to our table, where we were sat with 3 other tables (6 people). We ordered 2 dishes, steak and chicken, and had to wait for over 30 minutes with nothing but bread. The other 6 people keep getting their food but we got nothing in those 30 minutes. Not once did anyone came up to say anything about the long wait. Fed up and angry we came downstairs to leave, to be told that they're currently cooking it and we should wait a little more. No way Jose, I got places to go and people to meet. We made sure that there was nothing for us to pay and left the store. Not once did anyone say anything to us. 

Conclusion: waited 30+ minutes without food so we left. 

PS: It took 15 minutes to get our butter after asking for it to be eaten with bread. Unacceptable! 

I'm not going back and I don't recommend anyone visiting this place unless you want to waste your time and get treated like trash. Just a whole lot of NOPE!",681846,nghidang,16.048764,108.241019,Torino Restaurant & Bakery,1.0,Nghi Dang,0
11141,"7 Thanh Khê 6,Quận Thanh Khê, Đà Nẵng","Quán này dạo trước hay ghé vì thấy cũng được . Nhưng hôm nay 09/11 đến gọi1 bún chả, 1 xuất bún đậu đặc biệt với ( 5 miếng bún qua to không vừa miệng  1 lát thịt luộc không rõ hình dạng là dư hay sao 5 miếng đậu khuôn nhỏ  2 lát mỏng cốm và 3 miếng dồi cắt mỏng   rau đã hỏng)35k , đồ thêm đắt đỏ  gọi nước uống quên luôn   thái độ phục vụ cực kỳ kém . Sẽ ko quay lại thêm lần nào nữa.",773592,nguyenhoa010209,16.074886,108.175988,Quán Xưa - Bún Đậu Mắm Tôm & Bún Chả Hà Nội,2.6,Hoa Nguyen,0
11145,"7 Thanh Khê 6,Quận Thanh Khê, Đà Nẵng","Hôm nay mình thấy trên Foody có quán này mới, lại gần nhà nên đặt ăn thử. Lúc mình đặt là 11:46 phút. Sau đó mình đc giao hàng thông báo chỗ này đông nên đợi tầm 30-45'. Mình OK. Nhưng thực tế mình đã đợi đến 70' trong khi chỗ này chỉ cách nhà mình tầm dưới 500m. Khá thất vọng về thời gian, mà đang rất đói bụng, mình hy vọng đồ ăn sẽ ngon. Nhưng hỡi ôi. Khi mình dở ra, bún đậu không có 1 miếng đậu nào cả, đa phần là dồi heo. Trong khi đặt, mình đã ghi chú là không lấy dồi, thay thế bằng đậu. Sau đó mình gọi shipper thì shipper mang đến cho mình 6 miếng đậu hủ nhỏ chiên bị cháy, và ăn vào rất khô. Mắm thì  k hề giống mắm tôm hương vị Hanoi như quảng cáo chút nào, mà thực tế nó là mắm ruốc Huế. Y như mắm ruốc mình hay ăn với bánh tráng nướng. Cũng Không cho kèm 1 miếng tắc nào (thường mình sẽ hay nặn vô mắm tôm). Rau thì chỉ có 1 nhúm, toàn xà lách. Hương vị của chả, dồi cũng không ngon gì cả. Giá cũng mắc hơn những chỗ mình hay ăn. Thường chỉ có 25k/1 phần. Còn ở đây giá tới 35k, mà như vậy đó. Nói chung, mình vô cùng thất vọng, và không bao giờ mình sẽ ăn quán này nữa.",773592,thuthu98492,16.074886,108.175988,Quán Xưa - Bún Đậu Mắm Tôm & Bún Chả Hà Nội,2.2,Thư Thư,0
11260,"Chợ Bắc Mỹ An, 26 Nguyễn Bá Lân,Quận Ngũ Hành Sơn, Đà Nẵng","Hôm đầu tiên đến Đà Nẵng, mua đc ly kem bơ đầy ụ, giá 10k trong chợ Bắc Mỹ An. Về ăn thấy ngon mà chất lượng quá nhưng quên mất ko nhìn bảng hiệu, 4 ngày sau quay lại thì thấy chợ Bắc Mỹ An đang sửa, ko kiếm ra quán kem bơ cũ. Bởi vậy tấp đại vô quán cô Vân gần đó mua 2 ly. Ăn xong thất vọng tràn trề. Kem thì ngọt ngay, bơ chỉ đc 2 thìa cà phê, dừa khô đóng nguyên cục, ko có nước cốt dừa như quán cũ. Ko biết có phải do mình ngoại tỉnh ko. Chứ thấy bán cho mấy người khác cũng 10k đâu có ít như vậy.",213975,qangaytho_93,16.041567,108.242232,Kem Bơ Cô Vân - Chợ Bắc Mỹ An,2.8,Chu Kim Dung,0
11271,"Ngã Tư Phan Đăng Lưu - Đường 2 Tháng 9, P. Hòa Cường Nam,Quận Hải Châu, Đà Nẵng",Đồ ăn thì dở :)) quản lý kiểu gì như đuổi khách v? Lúc nảy vô đứng ở quầy đưa đồ cho bạn tí tiện thể mình đứng ở quầy của nó để mua đồ ăn luôn thì có ông nào lùn lùn đầu trọc để râu bảo ko đc đứng ở đây vì đây là chỗ làm việc? Ủa chứ đứng mua bộ khó v hả có vẻ là quản lý ở đây mà cách cư xử đối với khách lồi lõm như đuổi vậy? Đi ăn làm như đi xin :))),665071,quyenchihan1808,16.036772,108.224356,Chợ Đêm Helio,1.0,G0 G0,0
11316,"113/18 Nguyễn Chí Thanh,Quận Hải Châu, Đà Nẵng","Hôm nay là lần đầu tiên mình đến quán này và cũng là lần cuối cùng, lần đầu tiên mình thấy có 1 quán cafe mà có nhân viên đi đuổi khách qua chỗ khác ngồi, chỗ ngôi trống thì vào ngồi và trong khi đó là bàn nhỏ nữa, 1 cô nhân viên tóc vàng ngắn lại và mời chúng tôi qua bàn khác ngồi, có thái độ thiếu tôn trọng khách hàng",316654,bi.sad9x,16.07329,108.22093,Nối Cafe,1.8,Bi James Vũ,0
11318,"113/18 Nguyễn Chí Thanh,Quận Hải Châu, Đà Nẵng",Mình rất thích nước uống ở đây và đến đây rất nhiều lần nhưng hôm nay thái độ nhân viên ở đây mình rất không hài lòng. Thân gửi bạn nam nhân viên đeo kính. Never come back :),316654,Dun307,16.07329,108.22093,Nối Cafe,1.2,dun,0
11320,"113/18 Nguyễn Chí Thanh,Quận Hải Châu, Đà Nẵng",Đây là quán mình rất thích view lẫn nước uống 💋 Mọi thứ đều ok nhưng trừ thái độ cuar 1 số nhân viên và chủ quán 🙂 Vô uống bằng tiền của mình chứ phải uống nhờ của ai đâu mà tỏ thái độ với mình rất khó chịu 🙃 cảm thấy rất bực tức :) Chủ khinh khách 😏 Anh nhân viên chảnh choẹ 🙂 I NEVER COME BACK,316654,foodee_1x8b7i96,16.07329,108.22093,Nối Cafe,1.0,Trang,0
11356,"Tầng 18, Avatar Hotel, 120 An Thượng 2,Quận Ngũ Hành Sơn, Đà Nẵng","Giá hiện nay đã là 80k/1ng nhé, con nít cũng tính bằng ng lớn, đồ ăn và nước uống thì chỉ dc hơn 10 món. Sẽ ko bao giờ quay lại",645063,hoangthanhtra21,16.049702,108.247115,Grill & Chill Bar - Buffet Trà Chiều 80K,1.6,Thanh Trà,0
11411,"186 Bạch Đằng,Quận Hải Châu, Đà Nẵng","Dặn đi dặn lại cho ít ngọt thôi, minimum thôi, dặn rất kỹ. Deliver đến 1 cái ly uống như nước đường",122424,yurisupreme,16.06614,108.22443,Highlands Coffee - Riverside,1.0,Yuri HeretiC,0
11524,"Ngã Tư Nhân Hòa 06 - Thu Bồn,Quận Cẩm Lệ, Đà Nẵng","Ăn hôm bữa giờ mới đánh giá được. Ảnh một đằng, chè một nẻo. Đặt 2 chè Thái, 1 sầu, 1 ko sầu. Ship tới 2 bịch ko sầu. Chè thì kiểu tủ đông bỏ xuống cho rã đông, ăn toàn dăm đá, thạch thì top lại, ăn là biết liền. 1 bịch 20k, chỉ leo queo vài miếng thạch, nhãn, và mít. Đã ko được số lượng thì cũng đc chất lượng, đằng này ko được gì, ko bằng 1 bịch chè thái của Liên hay Nana mà bán 20k. Bỏ tiền ra mua về mà ko ăn được hỏi có bực không?????...",912632,foodee_e6gqnfnb,15.981006,108.20977,Rốt Quán - Trà Sữa & Ăn Vặt,2.6,thanh thu,0
11535,"4 Nguyễn Huy Tưởng,Quận Liên Chiểu, Đà Nẵng","Chưa bao giờ tôi uống Trà Đào Cam Sả ở đâu tệ như ở đây, thêm trời nắng nóng phòng thì ko bật máy lạnh, cộng thêm với ý định ra quán mở web lên làm chút việc thì wifi chậm như con rùa, load mãi ko xong. :(",197642,foodee_m06q6cf0,16.056044079713303,108.16899925496669,Yên Garden Cafe,2.8,Hoà Hòa,0
11542,"4 Nguyễn Huy Tưởng,Quận Liên Chiểu, Đà Nẵng",Tại sao mua 1 ly đá xay 36k mà nước trong ly chỉ được 1 nữa ly là sao 😒😒,197642,an.ibgdrgn,16.056044079713303,108.16899925496669,Yên Garden Cafe,1.2,YunJae88,0
11593,"75 Nguyễn Huy Tưởng,Quận Liên Chiểu, Đà Nẵng",Hình quảng cáo rõ ràng có chả nhưng giao hàng đến 1 phần 15k là ntn hả ? 15k éo có miếng chả nào cả. Đang đói mở hộp đồ ăn ra bực cả mình,740035,uyenphuong2404,16.0532681,108.1694877,Quán Bi - Đặc Sản Huế - Bánh Bèo Nậm Lọc & Ít Ram,2.0,Uyên Phương,0
11595,"75 Nguyễn Huy Tưởng,Quận Liên Chiểu, Đà Nẵng","Đặt của quán cũng khá nhiều lần rồi. Ăn cũng khá ok
Nhưng lần này thì chình ình ngay con ruồi siêu toa thật bự trong túi nước mắm :v chả biết bấy lâu nay thứ mình ăn có đảm bảo vệ sinh ko nữa :v",740035,yunpear,16.0532681,108.1694877,Quán Bi - Đặc Sản Huế - Bánh Bèo Nậm Lọc & Ít Ram,1.0,yun,0
11659,"75 Nguyễn Huy Tưởng,Quận Liên Chiểu, Đà Nẵng",Hình quảng cáo rõ ràng có chả nhưng giao hàng đến 1 phần 15k là ntn hả ? 15k éo có miếng chả nào cả. Đang đói mở hộp đồ ăn ra bực cả mình,740035,uyenphuong2404,16.0532681,108.1694877,Quán Bi - Đặc Sản Huế - Bánh Bèo Nậm Lọc & Ít Ram,2.0,Uyên Phương,0
11660,"75 Nguyễn Huy Tưởng,Quận Liên Chiểu, Đà Nẵng","Đặt của quán cũng khá nhiều lần rồi. Ăn cũng khá ok
Nhưng lần này thì chình ình ngay con ruồi siêu toa thật bự trong túi nước mắm :v chả biết bấy lâu nay thứ mình ăn có đảm bảo vệ sinh ko nữa :v",740035,yunpear,16.0532681,108.1694877,Quán Bi - Đặc Sản Huế - Bánh Bèo Nậm Lọc & Ít Ram,1.0,yun,0
11665,"91 Nguyễn Huy Tưởng,Quận Liên Chiểu, Đà Nẵng","Đặt cháo bồ câu không có, bắt đổi qua cháo lươn thì giao cháo như cháo trắng, không có một tí lươn, vị lươn nào, quá tệ, không có lần sau",942743,foodee_lc0asqcm,16.0528548,108.1695918,Cháo Sạch Quán - Cháo Dinh Dưỡng - Nguyễn Huy Tưởng,1.0,Hòa Đình,0
11672,"189 Lê Lợi,Quận Hải Châu, Đà Nẵng","Sáng sớm đi mua 2 ổ bánh mì trứng chả, đc 1 quả trứng 2.5k với đúng 3 lát chả mỏng lét lấy giá 15k, trao đổi với quản lý thì anh quản lý mang đồ bết bát, áo thun cũ quần rách rồi to tiếng với mình, bảo em phải thanh toán k thì e k đc bước ra khỏi quán ?? Rồi dùng tay định đẩy mình vào quán, 1 tiệm lớn lại có quản lý nhân viên ăn mặc rách rưới với hành động côn đồ như vậy ? Thuận theo lời chủ quán, 1 lần và mãi mãi k bh quay lại và mong các bạn tẩy chay quán này đi, thái độ xấc xược và xem thường khách quá thể! Bánh mì nhỏ hơn mặt bằng chung nhé mọi ng.",123809,trieungan810,16.071177,108.220493,Đồng Tâm Bakery - Lê Lợi,1.0,Triều Ngân Vương,0
